Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester,Dropout,is_female,has_internet_access,has_part_time_job,has_scholarship,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD,Parental_Education_Unknown,study_efficiency,risk_score
21.3,68577.0,2.74,82.9,0,32.2,7.5,2.27,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.7006172839506173,-0.7900000000000009
20.6,131171.0,5.65,74.5,0,25.0,5.8,1.49,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0.24227642276422762,-1.6500000000000004
21.2,25000.0,6.24,90.8,0,53.7,6.3,2.48,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0.36795252225519287,-2.7800000000000002
21.0,32480.0,3.83,82.7,2,34.7,7.4,2.14,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0.4942263279445728,1.1300000000000008
26.7,29740.5,4.0,76.2,2,19.3,5.5,1.74,2,0,1,0,1,1,0,1,0,0,0,0,1,0,0.38666666666666666,-0.1200000000000001
18.1,29480.0,2.38,89.6,0,35.5,2.6,2.73,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0.9479166666666667,-6.359999999999999
17.0,25000.0,3.19,63.4,4,50.1,6.9,2.36,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0.6395663956639566,4.5600000000000005
21.7,25000.0,4.71,85.4,2,30.0,5.6,4.0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0.7677543186180422,-0.9400000000000013
20.2,34346.0,7.09,92.5,1,32.5,4.7,3.47,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0.45718050065876153,-3.55
21.7,25000.0,1.63,75.3,5,26.4,5.6,1.48,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6948356807511737,3.0700000000000003
22.3,32714.0,4.25,71.7,2,34.2,4.9,1.76,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0.3705263157894737,-0.2699999999999996
23.8,25653.0,5.64,85.4,1,18.3,5.7,2.41,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0.39250814332247563,-1.8400000000000007
17.7,32370.0,6.38,76.6,0,20.5,5.5,2.63,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0.38226744186046513,-2.1599999999999993
19.8,25000.0,3.74,100.0,1,25.9,6.7,4.0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.9433962264150942,-2.3
21.9,32679.0,5.68,77.8,0,32.0,2.7,2.68,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.43365695792880266,-5.079999999999999
22.7,25000.0,4.96,80.4,4,43.3,5.8,3.34,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.6117216117216117,1.7599999999999998
25.8,32742.0,6.31,86.2,3,28.2,5.4,3.47,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.5095447870778268,-0.22000000000000064
23.1,66412.0,3.74,67.5,2,39.9,9.6,1.22,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.28773584905660377,4.85
20.9,34773.0,4.13,82.5,2,24.7,2.0,4.0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0.8639308855291576,-4.25
19.0,36067.0,3.2,91.0,3,37.1,7.2,4.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1.081081081081081,1.0999999999999996
19.8,48549.0,3.62,81.4,1,44.4,6.3,0.42,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0.10194174757281553,-0.8400000000000007
19.7,25000.0,3.61,72.8,4,28.6,6.9,1.35,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0.3284671532846716,3.620000000000001
22.4,83396.0,2.94,78.5,0,34.2,4.7,4.0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1.1627906976744187,-3.1499999999999995
21.6,29740.5,4.0,66.7,3,23.0,5.5,2.5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.5555555555555556,1.83
18.1,29740.5,4.0,64.7,2,37.0,5.5,2.75,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6111111111111112,1.0299999999999994
20.0,46544.0,3.38,90.9,2,5.0,10.0,1.01,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0.2603092783505155,2.91
22.9,25000.0,3.48,77.0,0,10.5,4.9,2.0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0.5025125628140703,-2.8
21.8,54466.0,1.99,87.6,2,36.9,4.1,3.63,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1.4578313253012047,-2.66
22.3,40082.0,4.79,70.1,3,10.4,9.1,2.87,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0.5425330812854442,5.09
21.8,92410.0,2.88,97.0,1,24.1,6.1,2.21,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.6538461538461539,-2.5999999999999996
24.6,33391.0,3.2,91.1,6,46.8,6.4,1.08,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0.2918918918918919,3.290000000000001
21.5,27858.0,5.48,78.1,2,40.4,7.5,2.19,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0.36622073578595316,1.6900000000000004
20.2,25000.0,3.3,71.4,3,58.7,5.6,2.52,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0.6631578947368422,1.459999999999999
19.0,25000.0,4.6,77.9,3,30.9,4.7,3.84,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0.7529411764705882,-0.09000000000000075
21.5,25000.0,3.28,84.3,1,29.0,5.7,3.24,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.8571428571428572,-1.7299999999999995
17.0,25197.0,3.34,90.7,0,30.1,4.0,3.83,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.9973958333333334,-5.07
20.6,34795.0,3.18,65.1,2,18.9,2.9,2.05,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.5570652173913043,-1.6099999999999994
20.5,25000.0,3.76,91.6,2,27.4,4.0,3.96,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0.9295774647887324,-3.16
18.0,25760.0,2.19,84.1,3,14.9,1.2,3.16,3,0,1,1,0,0,0,0,1,0,0,1,0,0,1.174721189591078,-4.21
19.0,42014.0,4.99,72.7,0,44.1,4.8,2.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.418943533697632,-2.4700000000000006
22.8,44592.0,7.65,61.6,2,38.9,4.6,1.73,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0.21226993865030674,0.4399999999999995
21.5,25000.0,4.77,83.1,1,16.1,6.6,0.96,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0.18216318785578747,-0.7099999999999991
21.2,45426.0,2.8,83.8,1,22.0,5.7,2.05,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0.6212121212121212,-1.6799999999999988
21.7,25644.0,4.88,77.1,1,34.7,5.2,1.44,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.26765799256505574,-1.509999999999999
21.2,29740.5,4.0,89.3,2,33.3,5.5,2.97,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0.66,-1.4299999999999997
23.7,25000.0,3.0,98.3,2,17.4,4.7,2.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6942857142857143,-3.13
21.3,72849.0,3.43,78.8,2,30.8,3.5,0.26,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.06615776081424936,-2.38
17.8,33060.0,5.36,76.0,3,36.9,1.0,3.75,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.6399317406143344,-3.5999999999999996
24.6,25000.0,4.91,95.7,2,37.2,5.5,2.77,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0.512014787430684,-2.0700000000000003
21.8,37239.0,2.14,80.2,1,50.2,5.4,0.91,2,0,1,1,1,0,0,0,1,0,0,1,0,0,0.34469696969696967,-1.6199999999999992
19.7,36559.0,5.06,87.3,2,33.0,7.8,2.46,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0.44244604316546765,1.0700000000000003
18.2,61916.0,3.28,77.1,3,15.1,3.9,1.92,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0.5079365079365079,-0.8099999999999987
21.9,25000.0,4.79,91.1,0,17.2,6.9,2.4,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0.45368620037807184,-2.209999999999999
20.7,29947.0,3.01,72.0,1,45.1,1.0,1.05,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.2991452991452992,-5.2
24.5,25000.0,3.86,83.2,3,49.3,3.2,3.15,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0.7224770642201835,-2.12
20.2,42564.0,2.93,84.4,1,29.6,6.2,1.53,2,0,0,1,1,1,0,0,0,1,1,0,0,0,0.446064139941691,-1.240000000000001
19.2,25000.0,3.87,80.5,4,34.6,6.7,4.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9153318077803203,2.6499999999999986
23.0,25000.0,2.46,76.9,3,31.1,2.5,2.19,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7398648648648648,-2.1900000000000004
23.0,28547.0,2.89,96.3,0,26.4,4.1,2.7,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0.7964601769911505,-5.529999999999999
21.4,25000.0,3.17,88.5,0,12.1,5.6,3.08,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0.8392370572207085,-3.25
22.5,77752.0,2.74,75.1,1,35.7,5.3,1.72,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5308641975308641,-1.21
20.9,94500.0,3.51,66.9,1,51.4,6.5,2.27,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0.5660847880299252,0.8099999999999996
21.5,25000.0,4.11,93.8,1,32.0,7.1,2.66,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0.5770065075921909,-1.2799999999999994
23.6,25000.0,5.72,74.6,5,26.4,3.2,1.91,3,0,1,1,1,1,0,0,0,0,1,0,0,0,0.3070739549839228,0.7400000000000002
22.4,36387.0,2.54,82.5,2,24.8,6.3,3.05,2,0,0,1,1,1,0,0,1,0,0,0,0,0,1.0032894736842104,0.05000000000000071
20.6,29740.5,4.0,82.7,2,36.0,5.5,2.57,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.5711111111111111,-0.7699999999999996
24.0,60163.0,4.04,84.3,2,43.8,6.1,1.93,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0.4251101321585903,-0.33000000000000007
17.0,25000.0,1.87,68.5,4,36.4,4.7,1.0,3,0,0,1,1,1,0,0,1,0,0,1,0,0,0.42194092827004215,1.8499999999999996
25.5,41221.0,4.32,79.2,0,7.6,7.4,0.61,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0.12655601659751037,-0.5199999999999996
17.2,31837.0,4.02,81.9,4,50.9,6.6,2.86,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6327433628318584,2.4099999999999984
19.6,25000.0,4.71,81.6,1,40.0,3.7,1.65,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.3166986564299424,-3.46
20.9,34339.0,6.91,87.7,1,27.8,2.5,4.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0.5398110661268556,-5.27
20.7,50368.0,4.08,83.3,4,23.6,7.6,1.31,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0.28602620087336245,3.2699999999999996
23.2,31323.0,3.3,85.6,0,24.6,4.2,2.19,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5763157894736842,-4.3599999999999985
18.7,31520.0,5.25,77.2,2,40.4,4.4,2.9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.5043478260869565,-1.3200000000000003
21.6,29740.5,4.0,95.7,1,6.3,5.5,2.95,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.6555555555555556,-3.0700000000000003
19.7,59073.0,3.79,79.7,1,36.2,3.7,2.5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5827505827505828,-3.2700000000000005
21.6,55644.0,6.32,84.6,3,33.4,5.9,3.79,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5557184750733137,0.4400000000000013
20.9,25000.0,4.98,82.9,2,33.2,5.5,4.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.7299270072992701,-0.7900000000000009
21.2,27596.0,2.76,85.6,2,16.0,5.4,2.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.843558282208589,-1.1599999999999984
19.8,69462.0,2.8,91.6,2,9.6,7.7,1.6,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0.4848484848484849,0.5399999999999991
19.9,25000.0,2.26,75.3,0,56.9,6.3,1.78,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.6449275362318841,-1.2299999999999995
21.6,42726.0,2.57,88.6,3,31.6,7.3,0.49,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0.15960912052117265,1.4400000000000013
23.1,25000.0,5.47,87.9,0,53.2,5.1,2.11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.35343383584589616,-3.6900000000000013
19.7,86409.0,3.34,83.4,7,40.8,4.2,2.9,3,1,1,1,1,0,1,0,0,0,1,0,0,0,0.7552083333333334,2.8599999999999994
19.1,30886.0,1.68,83.8,2,31.3,7.4,1.37,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0.6284403669724772,1.0200000000000014
22.3,63337.0,4.59,72.8,2,32.8,4.5,3.06,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.6011787819253438,-0.7799999999999994
20.9,25000.0,4.22,79.3,3,43.0,5.7,2.33,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.4936440677966102,0.7699999999999996
22.8,25000.0,3.42,66.7,0,44.3,6.3,1.21,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0.3086734693877551,-0.3700000000000001
19.0,25834.0,3.17,79.6,2,35.7,4.1,1.61,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0.4386920980926431,-1.8599999999999994
17.1,34808.0,4.02,81.5,0,43.1,4.1,3.18,3,0,1,1,1,1,0,0,1,0,0,0,0,0,0.7035398230088497,-4.050000000000001
19.8,25000.0,4.1,70.8,0,43.7,5.0,0.64,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0.1391304347826087,-2.08
19.3,46863.0,4.52,84.4,3,34.0,6.8,1.4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.27888446215139445,1.3599999999999994
20.8,26213.0,1.73,91.7,3,22.8,6.1,1.3,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0.5829596412556054,-0.07000000000000028
19.6,25000.0,2.57,83.7,0,36.0,3.1,1.93,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.6286644951140066,-5.270000000000001
22.6,41427.0,3.42,82.0,2,21.0,9.0,0.84,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0.21428571428571427,2.8000000000000007
20.4,25000.0,2.27,77.8,1,25.4,6.2,0.0,3,1,0,1,0,1,0,1,0,0,1,0,0,0,0.0,-0.5799999999999992
21.3,25000.0,4.62,85.0,3,34.8,4.7,2.09,2,1,1,1,1,1,0,0,1,0,1,0,0,0,0.40820312499999994,-0.7999999999999998
21.3,75499.0,4.88,73.9,3,29.0,5.2,1.69,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0.3141263940520446,0.8099999999999987
21.4,86136.0,3.21,62.7,1,45.8,5.1,2.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7816711590296496,-0.17000000000000082
20.9,25000.0,4.86,94.6,2,22.1,4.8,2.93,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5466417910447762,-2.6599999999999993
22.1,42052.0,4.29,89.7,0,5.0,7.6,3.01,3,0,1,1,1,1,0,1,0,0,0,0,0,0,0.6283924843423799,-1.370000000000001
19.2,25000.0,4.3,73.2,2,45.7,9.8,1.6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.33333333333333337,4.48
24.1,25031.0,0.5,70.4,1,30.6,4.6,0.58,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0.58,-1.4400000000000013
20.5,25000.0,3.75,82.9,1,31.1,4.7,1.64,2,0,1,1,0,1,1,0,0,0,0,0,1,0,0.38588235294117645,-2.5900000000000007
18.1,25000.0,3.22,82.5,3,20.5,5.3,1.13,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0.303763440860215,0.05000000000000071
21.4,31478.0,3.82,88.5,2,7.4,3.0,2.49,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0.576388888888889,-3.8499999999999996
19.1,35345.0,3.45,79.3,2,20.2,6.5,3.42,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.8658227848101265,0.5700000000000003
22.5,29740.5,4.0,91.2,1,36.8,5.5,1.66,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0.3688888888888889,-2.620000000000001
25.9,29740.5,4.0,80.3,2,27.6,5.5,2.5,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0.5555555555555556,-0.5299999999999994
19.3,25000.0,3.46,91.7,1,26.0,2.2,4.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1.0101010101010102,-5.97
21.7,25000.0,5.17,80.5,1,9.6,1.4,4.0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.7054673721340388,-5.65
17.1,40778.0,3.82,75.1,3,51.7,4.8,2.93,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6782407407407407,0.29000000000000004
22.0,25000.0,3.26,79.0,3,29.3,6.7,0.46,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0.1223404255319149,1.799999999999999
19.1,51226.0,2.38,87.2,0,58.1,2.3,2.02,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0.701388888888889,-6.420000000000001
19.6,25000.0,7.55,84.8,2,34.4,7.1,4.0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0.49689440993788814,0.6199999999999992
18.6,53829.0,5.29,82.4,2,48.6,5.0,2.5,3,0,1,1,1,0,0,0,0,0,1,0,0,0,0.4317789291882556,-1.2400000000000002
22.6,64401.0,4.21,73.6,0,21.4,4.0,3.09,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0.6560509554140127,-3.3599999999999994
23.2,43656.0,2.16,81.5,3,11.8,5.6,1.67,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.6278195488721804,0.4499999999999993
21.1,25000.0,2.03,76.8,1,27.8,3.2,2.48,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0.9802371541501977,-3.4799999999999995
19.1,25000.0,6.17,76.6,0,36.7,1.0,4.0,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0.5997001499250375,-6.659999999999999
24.5,25000.0,6.09,90.0,0,38.0,7.7,0.11,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0.01669195751138088,-1.2999999999999998
19.3,57627.0,4.36,75.9,0,34.7,5.4,1.57,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3230452674897119,-2.1900000000000004
17.0,27423.0,2.95,75.4,1,57.5,4.2,3.69,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1.0695652173913042,-2.3400000000000007
22.0,25000.0,3.29,84.5,1,34.7,4.5,0.97,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.2559366754617414,-2.9499999999999993
18.6,27467.0,2.87,74.7,1,26.3,4.1,1.99,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0.5905044510385756,-2.370000000000001
23.2,56861.0,6.7,77.6,1,27.2,4.9,1.86,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0.25833333333333336,-1.8599999999999994
20.2,47441.0,3.73,97.4,2,20.3,5.3,2.65,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.6264775413711583,-2.4400000000000004
22.3,38681.0,5.06,80.7,2,33.5,6.7,1.7,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.3057553956834532,0.629999999999999
24.1,43596.0,5.24,87.4,2,43.0,4.2,3.79,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6602787456445993,-2.54
18.3,33127.0,2.33,100.0,0,46.9,3.6,3.76,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1.3286219081272084,-6.4
19.8,35642.0,4.1,83.6,2,26.4,4.5,2.83,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0.6152173913043479,-1.8599999999999994
20.8,33949.0,3.63,86.2,2,29.4,9.9,2.14,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0.5181598062953996,3.2799999999999994
24.4,29732.0,5.67,84.5,0,22.3,5.8,2.09,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0.3387358184764992,-2.6499999999999995
19.6,46725.0,4.78,79.4,1,41.6,6.2,2.29,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.4337121212121212,-0.7400000000000002
19.7,36930.0,3.93,83.0,5,15.2,5.0,1.21,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0.27313769751693,1.6999999999999993
22.1,25000.0,4.19,80.6,4,21.3,8.6,0.68,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0.14498933901918976,4.540000000000001
19.7,40836.0,3.11,74.7,1,5.0,7.0,1.3,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0.3601108033240997,0.5299999999999994
21.3,34487.0,2.77,88.7,4,15.8,3.6,3.73,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1.1406727828746177,-1.2700000000000014
17.6,42909.0,3.02,67.5,0,22.9,5.8,1.14,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.32386363636363635,-0.9500000000000002
25.9,27931.0,4.64,82.1,0,23.9,4.8,3.41,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0.6634241245136188,-3.4099999999999993
18.0,48390.0,5.19,79.8,3,14.5,6.2,2.75,3,0,1,1,1,1,1,0,0,0,0,1,0,0,0.4833040421792618,1.2199999999999998
20.3,28657.0,4.82,73.7,3,16.4,7.3,0.22,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0.041353383458646614,2.9300000000000006
20.9,29740.5,4.0,87.0,1,45.1,5.5,2.1,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0.4666666666666667,-2.1999999999999993
25.2,25000.0,4.42,73.8,2,20.6,6.1,1.82,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.3699186991869919,0.7199999999999998
18.1,25000.0,4.8,78.7,3,8.3,4.0,3.94,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0.7433962264150944,-0.8700000000000001
25.4,42669.0,6.22,87.8,4,17.5,8.0,2.68,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0.39880952380952384,3.2200000000000006
22.7,25000.0,2.26,66.6,1,17.6,7.2,0.0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0.0,1.54
21.9,111689.0,5.4,90.6,2,29.2,1.9,4.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6779661016949152,-5.159999999999998
18.8,41767.0,6.07,81.7,2,34.3,3.5,3.65,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.5555555555555555,-2.67
22.3,30181.0,2.58,79.5,0,13.8,3.1,2.26,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0.7337662337662337,-4.85
19.4,48627.0,4.85,71.0,1,33.6,5.4,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0,-0.6999999999999993
23.8,25000.0,1.8,82.7,1,46.8,6.0,2.38,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1.0347826086956522,-1.2699999999999996
18.9,51731.0,3.97,82.2,0,42.2,6.9,0.25,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0.05592841163310961,-1.3200000000000003
20.8,50876.0,2.65,86.4,2,37.0,5.1,2.25,3,0,0,1,1,0,1,0,0,0,0,1,0,0,0.7142857142857143,-1.540000000000001
19.8,63078.0,4.89,78.2,2,34.9,5.0,3.94,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.7309833024118739,-0.8200000000000003
18.8,25000.0,3.94,74.2,0,26.2,6.0,3.7,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0.8333333333333335,-1.42
22.6,25000.0,3.55,84.5,2,47.0,10.0,1.55,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.3827160493827161,3.5500000000000007
22.2,25000.0,4.79,77.4,2,35.2,2.8,3.99,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0.7542533081285444,-2.9400000000000004
23.7,25110.0,2.89,86.0,1,20.3,2.1,3.91,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1533923303834808,-5.5
17.1,80848.0,4.03,73.8,3,28.2,4.5,4.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.8830022075055187,0.1200000000000001
23.3,110969.0,4.9,88.4,2,21.9,4.2,2.95,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0.5462962962962963,-2.6399999999999997
26.5,29740.5,4.0,93.9,0,28.3,5.5,3.03,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0.6733333333333333,-3.8900000000000006
20.0,29901.0,4.17,80.7,1,44.6,5.5,1.09,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0.2334047109207709,-1.5700000000000003
25.2,25000.0,3.67,92.8,2,27.9,3.4,1.25,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0.2997601918465228,-3.879999999999999
20.4,48767.0,5.86,88.0,2,20.5,4.4,4.0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0.6289308176100629,-2.4000000000000004
18.0,110542.0,5.84,84.7,3,42.5,5.0,1.15,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0.1813880126182965,-0.47000000000000064
20.3,86813.0,3.89,81.9,1,45.3,5.0,1.89,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.4305239179954441,-2.1900000000000013
23.3,58852.0,3.85,77.6,2,20.6,5.2,3.03,2,0,1,1,1,0,0,1,0,0,0,1,0,0,0.6965517241379311,-0.5599999999999996
19.2,58336.0,2.69,91.6,3,47.8,5.2,3.88,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1.2163009404388714,-0.9600000000000009
19.7,48991.0,6.93,90.0,2,41.6,4.0,4.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5383580080753702,-3.0
22.3,28901.0,5.02,73.6,4,23.4,5.0,1.32,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.23913043478260873,1.6400000000000006
21.0,25000.0,5.17,82.9,0,44.6,5.5,2.05,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0.36155202821869487,-2.790000000000001
22.3,29364.0,5.85,75.5,3,15.2,7.2,1.75,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.2755905511811024,2.6499999999999995
21.5,38308.0,3.94,85.8,3,24.2,2.8,2.44,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0.5495495495495496,-2.7800000000000002
22.1,25000.0,3.65,88.0,5,16.9,5.5,1.62,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.39036144578313253,1.6999999999999993
20.0,27126.0,5.94,69.5,4,18.3,5.8,1.23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.19099378881987575,2.8500000000000005
21.5,25000.0,3.3,81.3,2,40.2,5.8,1.03,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0.2710526315789474,-0.3299999999999992
19.0,54628.0,3.76,85.4,4,29.8,5.9,2.92,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.6854460093896714,1.3599999999999994
23.8,29740.5,4.0,82.7,4,16.7,5.5,3.19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7088888888888889,1.2300000000000004
