Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester,Dropout,is_female,has_internet_access,has_part_time_job,has_scholarship,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD,Parental_Education_Unknown
19.0,32531.0,2.85,96.5,0,16.1,3.6,2.79,2,0,0,1,1,0,0,0,0,0,0,1,0,0
20.6,25000.0,3.87,89.5,1,39.2,9.1,0.73,3,1,1,1,1,0,0,1,0,0,0,0,0,0
18.8,65701.0,3.69,81.8,1,26.1,6.0,1.99,0,0,1,1,0,0,0,0,0,1,0,0,0,0
21.7,25000.0,2.44,89.5,3,40.6,4.2,3.93,0,0,0,1,0,1,0,0,1,0,0,0,0,0
20.5,49357.0,2.7,76.6,1,29.8,3.9,3.64,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21.0,66918.0,3.56,82.0,2,39.0,5.9,1.14,0,1,1,1,1,0,0,0,0,0,1,0,0,0
23.5,30604.0,2.92,82.8,2,38.6,5.4,1.23,2,0,0,1,0,0,0,1,0,0,1,0,0,0
18.4,53134.0,4.42,75.9,1,35.6,5.3,3.73,1,0,1,1,0,0,0,0,1,0,0,1,0,0
21.9,90092.0,4.73,74.9,4,44.2,3.1,4.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0
21.0,34919.0,4.59,66.9,1,31.2,5.2,2.52,3,0,1,1,0,0,0,1,0,0,0,0,0,0
20.3,26764.0,2.58,74.3,1,12.1,7.0,0.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
22.9,28564.0,4.43,96.6,1,14.0,4.1,2.54,0,0,0,1,0,1,0,0,0,1,0,0,0,0
22.9,25000.0,4.47,67.8,2,22.2,6.0,1.26,3,1,1,1,1,0,0,0,0,0,0,0,0,0
18.9,29740.5,4.0,66.7,1,38.9,5.5,1.2,0,1,1,1,0,0,0,0,1,0,1,0,0,0
20.6,38772.0,6.57,83.2,5,25.2,6.6,4.0,3,0,1,1,0,0,0,0,1,0,1,0,0,0
21.6,26947.0,5.61,80.0,4,32.5,3.3,3.84,1,0,0,1,0,0,0,1,0,0,0,0,0,0
20.4,36190.0,3.41,89.0,0,36.4,6.1,3.72,3,0,1,1,1,1,0,1,0,0,0,1,0,0
22.3,25000.0,3.0,79.8,2,32.0,8.1,0.88,1,1,1,1,1,0,0,0,0,0,0,0,1,0
21.6,28125.0,3.74,89.6,1,5.0,6.4,2.31,3,0,1,1,0,0,0,0,0,1,0,1,0,0
25.0,55164.0,3.26,86.4,1,15.8,7.6,2.63,1,0,1,1,0,1,0,0,0,1,0,0,0,0
17.6,29740.5,4.0,71.2,1,51.2,5.5,2.68,3,0,0,1,1,0,0,0,0,1,0,1,0,0
20.7,30029.0,5.24,91.3,3,33.9,3.5,4.0,3,1,0,1,0,0,1,0,0,0,1,0,0,0
19.0,25000.0,4.81,79.5,1,5.0,8.7,0.64,3,1,1,1,0,0,1,0,0,0,0,0,0,0
22.3,25000.0,5.04,67.7,2,30.8,7.8,2.41,1,0,0,1,1,0,0,0,0,0,1,0,0,0
17.4,48271.0,5.78,85.8,4,51.6,5.0,3.36,3,0,1,1,0,1,1,0,0,0,0,0,0,0
21.8,25000.0,4.8,79.7,2,33.3,7.8,2.05,1,0,1,1,0,0,0,1,0,0,1,0,0,0
19.6,88720.0,3.75,95.0,3,30.5,5.3,1.49,0,0,0,1,1,1,1,0,0,0,1,0,0,0
19.4,38541.0,4.96,90.8,4,8.1,5.3,2.95,1,0,1,1,1,0,0,1,0,0,0,1,0,0
17.8,29740.5,4.0,74.8,3,26.7,5.5,3.59,3,0,0,0,1,0,1,0,0,0,1,0,0,0
20.0,25000.0,2.55,89.6,1,10.3,3.6,4.0,3,0,1,1,0,1,0,0,0,0,0,0,1,0
23.4,25000.0,7.12,76.4,1,15.3,5.8,2.03,3,0,0,0,0,0,1,0,0,0,0,0,0,1
20.9,25000.0,3.2,68.7,2,12.6,5.0,2.16,2,0,0,1,0,1,0,1,0,0,0,1,0,0
22.4,29740.5,4.0,77.1,3,50.9,5.5,3.94,3,0,0,1,0,0,0,0,0,0,0,1,0,0
24.7,44282.0,3.79,71.4,0,38.7,6.1,1.95,0,0,1,1,0,0,0,0,0,1,0,0,0,0
21.6,49947.0,5.51,81.9,1,46.8,6.4,2.13,1,0,0,1,1,0,0,0,0,1,0,1,0,0
19.8,37773.0,4.07,97.4,2,14.1,6.0,2.7,3,0,0,1,1,1,1,0,0,0,1,0,0,0
22.0,25000.0,2.12,82.6,1,32.3,6.0,1.63,3,0,0,1,1,1,0,0,1,0,0,0,0,0
19.8,36259.0,5.39,85.7,1,17.9,6.2,2.54,2,0,0,1,0,1,0,0,0,1,1,0,0,0
19.9,25000.0,5.92,74.0,3,19.2,5.8,3.04,0,0,1,1,0,1,1,0,0,0,0,1,0,0
17.7,65763.0,3.99,77.7,1,35.6,6.1,2.19,2,1,0,1,0,0,0,1,0,0,0,1,0,0
23.0,25000.0,5.12,86.4,2,32.1,6.4,2.39,0,0,1,1,1,1,0,0,0,0,0,1,0,0
20.2,25000.0,3.1,81.5,1,33.4,4.4,2.4,1,0,1,1,0,0,0,1,0,0,0,0,0,0
21.4,31862.0,4.08,76.2,1,14.9,3.2,2.59,1,0,1,1,1,0,0,1,0,0,0,1,0,0
18.7,33607.0,5.44,90.0,3,31.5,6.1,2.14,0,0,0,1,0,0,0,0,1,0,0,0,1,0
22.0,29740.5,4.0,68.1,4,34.2,5.5,3.13,0,0,1,1,1,0,0,0,0,1,0,1,0,0
19.3,25000.0,4.67,98.4,3,21.9,6.3,3.48,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20.7,58689.0,5.33,87.3,1,26.7,7.5,2.97,2,0,1,1,0,1,1,0,0,0,0,0,0,0
22.9,25000.0,6.19,72.9,4,10.3,5.4,4.0,2,0,1,1,0,1,0,0,0,1,0,0,0,0
22.7,25000.0,5.47,82.9,1,5.0,5.3,3.16,2,0,1,1,1,0,0,0,0,1,0,1,0,0
21.0,27884.0,4.43,72.4,0,54.1,6.3,0.0,2,1,1,1,0,0,0,1,0,0,0,0,1,0
17.1,25000.0,3.98,98.0,2,32.5,3.7,3.88,2,0,1,1,0,0,0,0,0,0,0,0,1,0
27.6,61919.0,4.25,74.1,1,25.7,5.6,1.61,2,1,1,1,1,0,1,0,0,0,0,0,0,0
24.8,25000.0,2.33,90.9,0,39.6,5.3,1.89,1,0,0,1,0,1,0,1,0,0,1,0,0,0
22.6,75676.0,4.35,89.6,3,19.6,7.1,2.71,3,0,0,0,0,0,1,0,0,0,1,0,0,0
19.3,55330.0,2.51,76.5,4,31.3,4.7,2.49,2,0,0,1,1,0,0,0,1,0,0,1,0,0
20.8,62382.0,3.51,84.6,1,43.3,5.7,2.59,2,0,0,1,1,0,0,0,0,1,0,0,0,0
19.8,92251.0,4.98,84.0,1,16.8,5.2,2.27,2,0,1,1,1,0,0,0,0,1,0,1,0,0
23.8,31218.0,3.49,88.7,2,24.1,1.0,4.0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
21.6,25000.0,5.83,83.4,2,13.4,4.5,3.07,3,0,0,1,1,0,0,1,0,0,0,0,0,0
19.3,27951.0,3.95,76.7,2,40.0,5.5,4.0,3,0,1,1,1,1,0,1,0,0,0,0,0,0
20.0,29740.5,4.0,86.5,4,32.5,5.5,2.17,0,0,0,0,0,1,0,0,0,1,0,1,0,0
23.5,25000.0,3.64,86.5,0,44.1,5.3,0.8,3,0,1,1,1,1,0,0,0,1,1,0,0,0
24.5,32549.0,3.86,74.6,3,40.1,7.9,0.89,3,1,1,1,1,1,1,0,0,0,0,0,0,0
24.4,25000.0,5.5,63.6,5,26.9,7.2,1.78,3,1,1,1,1,0,1,0,0,0,0,1,0,0
22.7,29740.5,4.0,71.7,1,34.9,5.5,3.3,1,0,1,1,0,1,0,0,1,0,0,0,0,0
20.4,25662.0,4.49,85.0,0,35.1,6.9,3.31,3,0,0,1,1,0,1,0,0,0,1,0,0,0
17.0,41332.0,3.45,85.5,1,38.8,6.5,2.38,3,0,1,0,1,0,0,0,0,0,1,0,0,0
21.7,29740.5,4.0,77.6,0,47.6,5.5,2.84,2,0,0,1,1,1,0,0,1,0,1,0,0,0
21.0,25000.0,3.22,89.0,1,16.9,1.3,3.16,1,0,0,1,1,0,1,0,0,0,0,0,0,0
21.3,25000.0,5.9,92.3,0,7.5,6.9,2.38,1,0,1,1,0,0,0,1,0,0,1,0,0,0
21.1,27315.0,4.44,88.3,3,17.4,4.7,1.88,1,0,0,1,0,0,0,0,0,1,0,0,0,0
18.1,25000.0,5.16,83.2,2,35.7,5.9,2.45,1,0,1,1,0,0,0,0,1,0,0,0,0,0
22.2,27672.0,5.21,72.2,3,35.0,3.8,0.5,0,0,1,1,0,1,0,0,0,1,1,0,0,0
22.4,29740.5,4.0,79.3,2,23.2,5.5,3.03,3,0,0,1,1,0,0,1,0,0,0,0,0,0
22.5,40591.0,6.07,80.3,1,26.7,7.2,0.13,0,1,1,1,1,1,0,1,0,0,1,0,0,0
23.1,31141.0,3.59,77.2,1,20.0,8.4,1.33,2,1,0,1,1,0,0,1,0,0,0,1,0,0
22.3,25000.0,5.93,87.1,1,28.7,4.7,1.48,0,0,1,1,0,0,0,1,0,0,0,0,0,0
20.1,99431.0,4.87,67.3,1,21.7,8.2,0.91,3,1,1,1,0,1,0,0,0,1,0,0,0,1
20.8,48897.0,4.58,76.1,3,49.6,4.7,0.19,0,0,0,1,1,1,0,0,0,0,0,0,1,0
21.2,41425.0,1.33,77.0,4,45.9,4.7,1.03,0,1,0,1,1,0,0,1,0,0,0,0,0,0
21.2,54334.0,4.52,76.7,1,38.7,2.9,4.0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
23.2,34433.0,5.19,97.5,5,30.4,6.4,4.0,2,0,1,1,0,1,0,1,0,0,1,0,0,0
22.4,64330.0,4.3,81.3,4,43.7,5.1,2.76,1,0,0,1,0,0,0,1,0,0,0,0,0,0
25.6,30765.0,5.63,76.9,0,31.2,5.2,1.12,1,1,0,1,0,1,1,0,0,0,0,0,0,0
25.9,29764.0,5.68,81.6,2,31.9,4.8,3.59,3,0,1,1,0,0,1,0,0,0,1,0,0,0
21.2,43527.0,3.64,88.8,5,9.3,3.7,2.85,2,1,1,1,1,1,0,0,0,0,0,0,0,0
17.0,76559.0,4.14,66.8,0,33.1,6.6,1.1,2,1,1,1,0,0,0,0,1,0,0,0,1,0
23.7,73661.0,3.65,82.9,1,14.5,5.4,1.3,1,0,1,1,1,0,0,0,0,0,0,0,0,0
19.8,42434.0,3.45,78.4,2,25.2,7.0,1.83,3,1,1,1,1,1,0,0,0,1,0,0,0,0
19.2,40537.0,4.13,84.2,4,32.0,3.8,1.81,1,1,1,1,0,0,1,0,0,0,0,1,0,0
20.1,45145.0,4.3,72.8,1,19.2,5.9,1.1,3,1,0,1,1,0,0,0,0,0,0,0,0,0
20.0,29740.5,4.0,80.6,2,35.7,5.5,1.53,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22.3,64812.0,3.95,80.9,2,42.6,4.2,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
17.6,25798.0,4.53,71.8,0,19.4,4.6,3.61,2,0,0,1,0,0,0,0,0,0,1,0,0,0
18.6,65568.0,4.17,96.9,2,31.4,4.6,4.0,3,0,1,1,1,1,0,0,0,0,1,0,0,0
21.8,36527.0,3.91,85.3,3,15.0,3.6,3.19,2,0,0,1,0,0,1,0,0,0,1,0,0,0
22.4,43939.0,2.69,89.4,3,16.0,8.5,2.78,2,0,1,1,0,0,0,1,0,0,1,0,0,0
22.4,68130.0,2.3,79.2,2,33.7,1.4,2.21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19.3,46548.0,3.31,83.7,3,38.6,3.3,4.0,2,0,0,1,0,0,0,0,0,1,1,0,0,0
18.8,51513.0,1.64,72.4,2,11.9,6.3,1.12,1,1,1,1,0,0,0,0,1,0,0,0,0,0
19.9,29740.5,4.0,76.9,1,54.6,5.5,2.92,0,0,1,1,0,1,0,0,0,1,1,0,0,0
21.5,73056.0,2.91,74.8,2,24.0,5.4,1.29,1,0,0,1,0,1,0,0,0,0,0,0,0,0
24.3,45135.0,4.26,84.4,1,32.5,5.4,0.99,0,0,1,0,1,0,1,0,0,0,1,0,0,0
17.0,32069.0,3.27,95.7,1,23.6,6.4,3.5,2,1,0,1,0,0,0,0,0,1,0,0,0,0
20.5,57564.0,1.47,89.2,2,26.6,5.6,3.22,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18.1,140463.0,2.72,96.5,1,48.2,4.8,3.34,3,0,0,1,0,1,0,0,1,0,1,0,0,0
17.4,25000.0,4.24,88.4,5,48.1,5.7,4.0,3,0,1,1,1,0,0,0,0,0,0,1,0,0
23.1,25000.0,5.01,85.4,1,10.2,5.2,2.92,0,0,0,1,0,1,0,0,1,0,0,0,0,0
22.2,148923.0,3.64,74.6,1,23.2,8.6,2.93,1,0,1,1,1,0,0,0,0,0,0,0,0,0
22.0,38408.0,4.33,84.6,1,65.4,4.5,3.48,1,0,1,1,0,1,0,0,0,0,1,0,0,0
23.0,33340.0,3.76,78.2,1,24.8,6.5,2.21,1,0,0,1,1,0,0,1,0,0,1,0,0,0
19.9,27744.0,3.72,88.7,2,35.1,7.1,4.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
20.0,61394.0,2.95,71.1,0,43.6,3.1,0.79,0,1,0,1,0,0,0,0,1,0,1,0,0,0
25.8,142450.0,3.96,81.1,2,40.2,3.5,1.58,3,0,0,1,0,1,0,0,0,0,0,1,0,0
20.5,25000.0,3.2,82.1,3,5.0,9.0,1.07,1,1,1,1,0,1,0,0,1,0,0,0,0,1
22.6,28054.0,5.79,96.3,2,34.0,4.3,4.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
21.0,25000.0,3.12,73.8,3,51.0,5.5,0.0,2,1,0,1,0,0,0,0,0,0,1,0,0,0
17.0,46153.0,4.23,91.3,3,30.4,5.2,1.07,2,0,0,1,0,1,1,0,0,0,0,0,0,1
17.0,61910.0,2.61,88.6,0,17.5,5.4,2.68,1,0,1,0,1,1,0,0,0,0,0,1,0,0
19.7,78634.0,3.74,80.0,2,17.7,4.8,1.75,1,1,0,1,0,0,0,0,0,0,0,0,0,0
23.3,47100.0,2.69,85.3,7,27.6,5.7,1.96,0,1,1,1,1,0,0,0,0,0,0,1,0,0
22.7,134807.0,3.26,80.0,5,38.1,4.0,1.39,2,0,1,1,0,0,0,1,0,0,0,1,0,0
23.0,25000.0,5.27,82.1,1,64.7,5.1,3.52,2,0,1,1,0,1,0,0,0,1,0,0,0,0
18.8,25000.0,3.94,88.0,2,26.5,2.0,2.63,1,0,1,1,0,0,0,0,1,0,1,0,0,0
24.6,71798.0,5.08,100.0,2,36.7,5.3,2.77,2,0,1,1,0,1,0,1,0,0,1,0,0,0
18.9,32007.0,3.73,89.7,3,11.5,6.1,1.11,3,1,1,1,0,0,0,1,0,0,1,0,0,0
21.5,25000.0,4.96,84.0,0,9.8,7.2,1.53,2,0,0,1,0,0,1,0,0,0,0,0,0,0
21.0,25000.0,5.06,93.4,4,24.0,7.6,3.88,0,0,0,1,0,0,0,0,0,1,0,1,0,0
20.6,34662.0,4.93,70.6,1,35.3,4.8,2.73,0,0,1,1,0,1,0,0,0,1,0,0,0,0
23.9,29740.5,4.0,63.8,1,29.0,5.5,1.6,1,1,1,1,1,0,0,0,1,0,0,0,0,0
19.4,25000.0,4.63,82.5,2,30.6,3.4,4.0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
18.0,26250.0,3.44,73.7,0,26.7,4.6,0.73,2,1,0,1,1,0,0,0,0,1,0,0,0,0
21.0,25000.0,2.16,77.7,2,29.7,8.4,2.16,2,0,0,1,0,1,0,0,1,0,0,0,0,0
20.1,43524.0,3.01,68.8,3,26.5,5.8,0.89,2,1,1,1,1,0,0,1,0,0,0,0,0,0
28.4,25000.0,4.51,71.8,2,13.8,5.9,1.36,3,1,1,0,0,1,0,0,0,1,0,0,0,0
22.5,31390.0,5.45,80.0,4,12.1,5.2,3.18,1,0,1,1,0,0,0,0,1,0,0,1,0,0
20.1,40607.0,4.64,74.5,0,46.3,8.9,1.02,2,1,1,0,0,0,0,1,0,0,1,0,0,0
18.7,28160.0,3.59,85.4,1,20.1,6.5,1.74,0,1,0,0,0,0,0,1,0,0,0,1,0,0
17.0,57293.0,3.45,84.1,3,27.1,8.2,1.37,3,0,1,1,1,0,1,0,0,0,0,0,0,0
18.7,25000.0,4.05,84.9,1,44.3,4.4,0.0,1,1,1,1,0,1,0,0,1,0,0,0,0,0
21.3,25000.0,4.79,78.0,3,26.8,3.7,1.63,1,1,0,1,0,0,0,0,1,0,1,0,0,0
24.1,25000.0,4.05,90.7,4,40.5,4.1,3.21,3,0,0,1,0,1,1,0,0,0,0,0,0,0
23.5,45599.0,3.35,86.0,3,19.3,6.6,0.0,3,1,1,1,0,1,0,0,1,0,1,0,0,0
21.5,33898.0,2.9,83.8,4,48.7,8.5,1.6,0,1,1,1,1,0,0,0,1,0,0,0,0,1
20.3,107583.0,3.07,83.9,1,32.7,6.8,3.73,1,0,0,1,1,0,0,1,0,0,0,0,0,0
21.6,25000.0,3.1,80.3,1,29.7,7.1,0.07,2,1,0,0,0,0,0,0,0,1,0,0,0,0
19.9,29740.5,4.0,92.5,1,28.0,5.5,3.37,3,0,0,1,0,0,1,0,0,0,0,0,0,0
24.8,86982.0,2.95,91.1,0,39.2,3.2,3.07,1,0,0,0,1,0,1,0,0,0,0,0,0,0
20.6,25000.0,3.27,79.1,0,32.8,9.1,1.53,2,0,1,1,0,1,0,1,0,0,1,0,0,0
20.8,44794.0,4.89,83.3,2,5.0,6.7,4.0,2,0,1,1,1,0,0,0,0,1,0,0,0,0
17.0,29740.5,4.0,78.8,1,24.6,5.5,1.08,1,1,1,1,0,1,0,0,0,0,0,1,0,0
20.6,25000.0,6.21,100.0,0,33.9,7.1,2.49,2,0,1,1,0,0,0,0,0,0,0,1,0,0
22.8,25000.0,4.44,80.0,1,18.4,2.4,2.47,1,0,0,1,1,0,0,0,1,0,1,0,0,0
18.7,51006.0,2.17,91.6,1,24.0,4.6,2.78,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19.3,25000.0,2.0,100.0,4,25.3,6.6,0.53,2,1,0,1,1,0,0,0,1,0,0,0,0,1
22.7,42010.0,4.16,84.5,0,49.1,5.2,3.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.8,46991.0,3.94,68.1,0,37.2,5.4,2.63,3,0,0,1,1,0,0,0,0,1,1,0,0,0
23.3,25000.0,3.67,94.1,1,33.9,7.8,1.84,0,0,1,1,1,1,0,0,0,1,0,0,0,0
19.8,25935.0,2.47,77.9,0,16.0,5.7,1.91,2,0,1,0,1,0,0,0,0,0,0,1,0,0
20.1,76592.0,2.75,76.5,1,21.8,9.8,0.0,2,1,1,1,1,0,0,0,0,1,1,0,0,0
18.5,43930.0,5.4,96.2,0,40.2,5.4,1.82,0,0,1,1,0,1,1,0,0,0,0,0,0,0
21.8,25415.0,5.33,71.6,3,37.9,6.9,1.29,1,0,1,1,0,0,0,0,0,0,0,0,0,0
26.4,38146.0,4.34,93.5,2,13.0,6.4,0.26,0,0,1,0,1,0,0,1,0,0,0,1,0,0
22.7,25000.0,4.81,80.2,4,46.8,4.5,1.82,0,0,0,1,0,1,0,0,1,0,1,0,0,0
19.1,58001.0,2.51,67.2,0,19.7,3.6,3.33,1,0,1,1,0,0,0,1,0,0,0,0,1,0
23.5,57986.0,4.41,89.1,1,34.3,5.6,4.0,3,0,0,1,0,1,0,0,0,1,0,0,0,0
20.3,31970.0,3.16,64.0,0,62.8,9.0,0.24,2,1,0,0,0,0,0,0,0,1,1,0,0,0
24.0,34147.0,5.62,81.6,2,25.0,4.8,1.94,1,0,0,1,0,0,1,0,0,0,0,0,0,0
22.8,25000.0,4.63,68.9,2,32.0,6.4,1.61,1,1,1,1,1,0,0,0,1,0,1,0,0,0
17.0,25000.0,1.99,79.4,1,23.3,5.0,2.84,0,0,1,1,1,1,0,1,0,0,0,0,0,0
18.8,29740.5,4.0,72.6,2,32.1,5.5,3.59,3,0,1,1,0,0,0,1,0,0,0,1,0,0
23.1,28214.0,3.89,85.4,0,47.1,7.6,3.55,1,0,1,1,0,0,0,0,1,0,1,0,0,0
21.3,56251.0,2.82,83.7,2,27.7,5.7,1.84,3,1,1,1,0,0,0,0,0,1,1,0,0,0
18.7,51713.0,5.45,90.1,3,26.5,4.4,1.45,3,0,1,1,0,0,1,0,0,0,1,0,0,0
19.6,33220.0,1.59,82.0,1,43.2,8.4,0.0,3,1,1,1,0,0,0,0,0,0,0,0,0,0
17.0,60738.0,3.91,80.3,4,14.8,4.4,2.37,2,0,1,1,0,0,0,0,0,0,1,0,0,0
20.8,25000.0,1.94,84.3,1,31.0,6.7,2.9,2,0,0,0,0,0,0,0,0,1,0,0,1,0
25.9,56750.0,3.51,76.7,3,21.3,2.8,0.75,1,0,0,1,0,1,0,0,1,0,0,1,0,0
22.8,25000.0,2.39,88.9,4,27.1,7.8,2.92,0,0,1,1,0,1,0,1,0,0,0,0,0,0
25.8,62556.0,3.91,82.6,1,19.4,10.0,1.57,0,1,0,1,0,0,0,0,1,0,1,0,0,0
22.9,29495.0,2.81,87.7,1,12.9,5.5,4.0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
23.3,25000.0,3.1,80.6,0,5.0,3.7,1.33,3,0,0,1,0,0,0,0,0,0,0,0,0,0
25.3,46078.0,5.38,86.0,2,24.6,6.9,3.36,1,0,1,1,1,1,0,1,0,0,0,0,0,0
21.8,48326.0,3.42,87.3,2,32.7,5.7,3.28,1,0,0,1,0,0,0,1,0,0,1,0,0,0
20.6,25000.0,0.5,65.8,1,39.8,9.4,0.0,2,1,1,1,1,0,0,1,0,0,0,1,0,0
23.3,25000.0,3.78,70.3,4,14.0,4.4,3.09,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24.2,27018.0,5.84,77.5,3,31.8,3.1,4.0,2,0,1,1,1,0,0,0,0,0,1,0,0,0
19.9,25000.0,4.47,81.0,1,36.7,6.0,0.48,2,1,0,1,0,0,1,0,0,0,1,0,0,0
19.4,25000.0,5.2,92.2,0,34.3,6.5,1.85,2,0,1,1,1,0,0,0,0,1,0,0,0,0
21.3,64924.0,3.21,85.6,2,33.1,4.1,2.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0
22.8,25000.0,4.83,86.2,3,5.0,7.2,1.89,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22.8,90505.0,3.4,94.3,1,28.6,5.6,1.53,3,0,1,1,0,0,0,0,1,0,0,0,1,0
17.9,67659.0,4.42,93.0,2,29.0,5.0,3.87,3,0,0,1,0,1,0,0,0,1,0,0,0,1
25.2,76139.0,5.52,73.9,1,36.5,6.5,4.0,3,0,0,1,1,0,0,1,0,0,1,0,0,0
19.6,25000.0,2.6,91.9,1,46.6,5.0,2.41,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20.4,25000.0,1.66,82.8,2,26.9,4.2,3.25,2,0,1,1,0,0,0,1,0,0,0,1,0,0
19.0,29740.5,4.0,77.9,5,25.9,5.5,1.95,1,0,0,1,1,0,0,0,1,0,0,0,0,0
26.9,25000.0,4.43,79.7,2,31.6,4.4,0.88,2,0,0,1,0,0,0,0,0,1,1,0,0,0
21.5,25000.0,6.14,77.0,2,30.3,10.0,1.7,1,0,1,1,1,0,1,0,0,0,1,0,0,0
19.1,29740.5,4.0,83.1,0,35.2,5.5,3.66,0,0,1,1,0,1,0,0,0,1,0,1,0,0
22.9,26344.0,4.81,81.3,4,36.3,3.7,1.76,0,0,0,1,1,0,0,0,0,0,1,0,0,0
22.7,25000.0,3.11,91.9,1,27.9,7.8,1.19,3,0,1,1,0,1,0,0,0,1,0,1,0,0
20.6,25000.0,3.14,97.5,1,36.0,5.4,1.68,2,0,1,1,0,1,1,0,0,0,0,1,0,0
22.8,26047.0,4.45,78.8,2,27.4,6.0,4.0,3,0,0,1,1,1,1,0,0,0,0,1,0,0
19.2,36819.0,6.06,71.6,3,12.6,6.0,1.9,1,0,1,1,0,1,0,1,0,0,1,0,0,0
19.9,25000.0,4.03,87.3,4,16.1,8.2,1.39,0,1,1,1,0,0,1,0,0,0,1,0,0,0
17.0,35431.0,4.35,89.5,1,5.0,3.1,4.0,3,0,1,1,0,0,0,0,1,0,1,0,0,0
18.1,32277.0,3.11,85.0,3,50.0,8.1,0.27,3,0,0,1,0,1,1,0,0,0,1,0,0,0
25.0,30581.0,3.27,69.7,3,45.4,6.8,1.64,2,0,1,0,0,1,1,0,0,0,1,0,0,0
24.6,25000.0,5.46,75.7,2,42.4,5.6,3.25,3,0,0,1,0,1,0,1,0,0,0,0,0,0
21.1,25000.0,2.11,83.2,1,27.4,4.0,3.44,2,0,1,1,1,0,0,0,0,0,0,0,0,0
24.7,82279.0,3.01,77.1,0,41.7,5.1,1.28,3,1,0,1,0,0,0,1,0,0,0,0,0,0
20.6,43399.0,3.69,74.0,0,40.8,5.6,0.93,1,1,0,0,0,1,1,0,0,0,0,0,0,0
20.5,54363.0,4.14,99.2,5,12.5,8.8,3.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.1,29740.5,4.0,59.0,0,20.6,5.5,1.03,2,1,1,1,0,0,0,0,0,1,0,0,0,0
20.7,26946.0,5.03,91.7,2,36.4,4.8,1.45,3,0,0,1,0,1,0,0,0,0,0,0,0,0
20.5,39911.0,7.84,85.3,2,24.1,9.1,3.16,2,0,0,1,1,1,0,0,0,1,0,1,0,0
23.5,25000.0,2.63,86.9,3,21.5,7.2,0.65,3,1,0,1,1,0,1,0,0,0,0,0,0,0
21.3,25000.0,4.35,91.1,1,39.9,6.3,2.33,3,0,1,1,0,0,0,0,1,0,1,0,0,0
22.6,25000.0,3.13,76.5,2,20.1,5.0,1.9,3,0,0,1,1,1,0,0,0,1,0,1,0,0
23.3,25000.0,5.21,79.6,1,59.8,4.5,2.41,1,1,1,1,1,0,0,1,0,0,0,0,0,0
21.9,25000.0,6.39,85.8,1,49.1,6.5,4.0,3,0,0,1,0,1,0,1,0,0,0,1,0,0
18.9,29740.5,4.0,67.2,1,27.4,5.5,0.36,2,1,0,1,0,0,0,1,0,0,0,0,0,1
18.0,31222.0,5.3,95.2,1,45.0,4.8,2.8,1,0,1,1,0,1,0,0,0,1,0,0,0,0
21.3,68577.0,2.74,82.9,0,32.2,7.5,2.27,1,0,1,1,0,0,0,0,0,1,0,0,0,0
20.6,131171.0,5.65,74.5,0,25.0,5.8,1.49,2,1,0,1,1,0,0,0,0,0,1,0,0,0
21.2,25000.0,6.24,90.8,0,53.7,6.3,2.48,3,0,0,1,0,0,0,1,0,0,0,0,0,0
21.0,32480.0,3.83,82.7,2,34.7,7.4,2.14,2,1,0,1,0,1,0,1,0,0,0,1,0,0
26.7,29740.5,4.0,76.2,2,19.3,5.5,1.74,2,0,1,0,1,1,0,1,0,0,0,0,1,0
18.1,29480.0,2.38,89.6,0,35.5,2.6,2.73,3,0,0,1,0,0,0,0,1,0,0,1,0,0
17.0,25000.0,3.19,63.4,4,50.1,6.9,2.36,3,1,1,1,1,0,0,0,0,1,0,0,1,0
21.7,25000.0,4.71,85.4,2,30.0,5.6,4.0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
20.2,34346.0,7.09,92.5,1,32.5,4.7,3.47,2,0,0,1,1,0,0,0,0,1,0,0,0,0
21.7,25000.0,1.63,75.3,5,26.4,5.6,1.48,1,0,0,1,0,0,0,0,0,1,0,0,0,0
